Date,Open,High,Low,Close,Change,Volume
4-Mar-16,"22,144.33","22,298.69","22,144.33","22,266.96",165.3,"150,354,720"
3-Mar-16,"21,974.85","22,162.33","21,974.85","22,101.66",172.46,"139,793,488"
2-Mar-16,"21,825.26","22,019.25","21,825.26","21,929.20",116.93,"160,205,056"
1-Mar-16,"21,728.80","21,833.23","21,715.78","21,812.27",97.34,"94,459,024"
29-Feb-16,"21,696.34","21,776.16","21,645.49","21,714.93",18.21,"130,361,480"
26-Feb-16,"21,457.09","21,724.17","21,457.09","21,696.72",283.39,"125,156,480"
25-Feb-16,"21,436.48","21,515.18","21,318.57","21,413.33",-0.32,"121,253,344"
24-Feb-16,"21,238.48","21,464.56","21,225.29","21,413.65",145.07,"138,477,152"
23-Feb-16,"21,336.91","21,383.83","21,057.03","21,268.58",-25.89,"172,840,640"
22-Feb-16,"21,531.14","21,551.19","21,219.32","21,294.47",-206.13,"133,307,504"
19-Feb-16,"21,694.78","21,694.78","21,458.61","21,500.60",-194.89,"109,517,168"
18-Feb-16,"21,914.53","21,971.71","21,672.85","21,695.49",-140.64,"130,024,496"
17-Feb-16,"22,018.00","22,018.00","21,741.66","21,836.13",-171.96,"124,048,784"
16-Feb-16,"22,226.76","22,289.89","21,941.71","22,008.09",-151.56,"166,743,216"
15-Feb-16,"22,008.36","22,183.06","22,008.36","22,159.65",246.61,"89,232,670"
12-Feb-16,"22,160.15","22,210.00","21,881.69","21,913.04",-219.28,"121,682,976"
11-Feb-16,"22,363.73","22,382.37","22,116.06","22,132.32",-227.22,"112,990,816"
10-Feb-16,"22,568.57","22,606.24","22,341.32","22,359.54",-248.97,"168,801,024"
9-Feb-16,"22,754.78","22,767.79","22,595.63","22,608.51",-143.59,"148,438,464"
8-Feb-16,"22,616.87","22,849.04","22,608.76","22,752.10",124.27,"152,174,592"
4-Feb-16,"22,425.64","22,643.72","22,425.64","22,627.83",238.57,"151,180,832"
3-Feb-16,"22,263.74","22,427.96","22,199.86","22,389.26",79.36,"147,253,968"
2-Feb-16,"22,318.84","22,469.41","22,293.13","22,309.90",-35.28,"144,365,888"
1-Feb-16,"22,149.86","22,370.61","22,149.28","22,345.18",246.87,"134,352,128"
29-Jan-16,"22,068.15","22,160.11","22,066.56","22,098.31",95.52,"141,455,264"
28-Jan-16,"21,910.28","22,044.24","21,892.44","22,002.79",103.44,"85,739,920"
27-Jan-16,"21,901.19","22,031.98","21,880.21","21,899.35",56.87,"119,383,936"
26-Jan-16,"21,781.31","21,882.47","21,738.63","21,842.48",-13.03,"107,955,192"
25-Jan-16,"21,892.51","22,025.32","21,795.43","21,855.51",77.29,"129,376,920"
22-Jan-16,"21,584.23","21,793.41","21,584.23","21,778.22",203.61,"131,175,408"
21-Jan-16,"21,612.47","21,753.40","21,539.53","21,574.61",-3.75,"135,807,248"
20-Jan-16,"21,728.45","21,728.45","21,516.45","21,578.36",-156.78,"105,999,672"
19-Jan-16,"21,411.10","21,763.36","21,372.52","21,735.14",331.67,"154,126,944"
18-Jan-16,"21,581.89","21,581.89","20,938.82","21,403.47",-254.07,"210,253,376"
15-Jan-16,"21,917.64","22,055.47","21,554.29","21,657.54",-264.42,"137,561,248"
14-Jan-16,"22,347.63","22,347.63","21,897.01","21,921.96",-462.31,"190,253,840"
13-Jan-16,"22,508.15","22,599.89","22,294.52","22,384.27",-87.06,"115,443,696"
12-Jan-16,"22,493.64","22,509.47","22,334.80","22,471.33",-64.55,"127,410,496"
11-Jan-16,"22,743.80","22,756.80","22,515.68","22,535.88",-207.82,"86,486,152"
8-Jan-16,"22,869.09","22,901.03","22,714.24","22,714.24",-99.89,"110,555,992"
7-Jan-16,"23,013.15","23,013.15","22,833.72","22,843.59",-171.55,"135,851,328"
6-Jan-16,"23,076.49","23,143.08","23,013.16","23,015.14",-30.38,"100,527,344"
5-Jan-16,"22,937.61","23,082.12","22,747.17","23,045.52",-6.08,"142,386,016"
4-Jan-16,"23,222.09","23,243.66","23,019.27","23,051.60",-143.46,"109,619,928"
1-Jan-16,"22,947.46","23,215.03","22,938.37","23,195.06",258.26,"124,069,808"
31-Dec-15,"22,889.39","22,940.02","22,784.24","22,936.80",56.12,"99,632,992"
30-Dec-15,"22,905.53","23,024.58","22,815.13","22,880.68",12.65,"79,953,408"
29-Dec-15,"22,738.44","22,926.96","22,738.44","22,868.03",128.37,"144,739,376"
28-Dec-15,"22,638.11","22,769.66","22,638.11","22,739.66",152.72,"120,038,336"
23-Dec-15,"22,713.55","22,740.43","22,586.94","22,586.94",-104.62,"104,503,928"
22-Dec-15,"22,753.81","22,793.69","22,676.16","22,691.56",4.88,"78,561,768"
21-Dec-15,"22,726.77","22,728.64","22,588.64","22,686.68",-54.74,"90,926,784"
18-Dec-15,"22,948.74","22,955.15","22,727.89","22,741.42",-166.71,"114,378,032"
17-Dec-15,"22,676.88","22,942.80","22,676.88","22,908.13",244.59,"142,182,864"
16-Dec-15,"22,587.12","22,713.93","22,587.12","22,663.54",125.18,"149,012,256"
15-Dec-15,"22,772.43","22,870.09","22,509.75","22,538.36",-169.35,"145,502,096"
14-Dec-15,"22,908.14","22,908.43","22,576.60","22,707.71",-211.1,"144,518,320"
11-Dec-15,"23,074.01","23,084.37","22,918.81","22,918.81",-139.75,"189,185,408"
10-Dec-15,"22,958.17","23,131.01","22,958.17","23,058.56",113.11,"171,450,480"
9-Dec-15,"22,853.69","23,030.43","22,853.69","22,945.45",91.94,"195,423,264"
8-Dec-15,"22,886.23","23,031.97","22,835.54","22,853.51",-58.75,"192,635,664"
7-Dec-15,"22,873.06","23,017.90","22,818.74","22,912.26",45.81,"155,397,760"
4-Dec-15,"22,813.40","22,931.44","22,811.41","22,866.45",77.91,"129,722,944"
3-Dec-15,"22,741.07","22,829.66","22,661.43","22,788.54",52.97,"119,895,664"
2-Dec-15,"22,375.07","22,753.86","22,292.40","22,735.57",411.66,"191,533,088"
1-Dec-15,"22,691.10","22,797.04","22,291.68","22,323.91",-365.01,"189,256,144"
30-Nov-15,"23,107.17","23,115.82","22,657.71","22,688.92",-409.52,"142,757,664"
27-Nov-15,"23,164.77","23,197.11","23,026.48","23,098.44",-67.53,"122,326,360"
26-Nov-15,"23,275.91","23,379.16","23,157.07","23,165.97",-80.37,"140,052,608"
25-Nov-15,"23,516.70","23,524.93","23,192.64","23,246.34",-241.73,"-152,526,704"
24-Nov-15,"23,675.70","23,741.44","23,488.07","23,488.07",-169.04,"157,742,688"
23-Nov-15,"23,732.06","23,757.42","23,647.80","23,657.11",-57.16,"143,763,008"
20-Nov-15,"23,758.57","23,810.80","23,703.52","23,714.27",-37.23,"182,388,736"
19-Nov-15,"23,789.69","23,812.34","23,743.50","23,751.50",-31.99,"189,775,728"
18-Nov-15,"23,864.28","23,940.23","23,769.20","23,783.49",-60.55,"184,436,464"
17-Nov-15,"23,760.32","23,892.17","23,760.32","23,844.04",97.86,"190,863,792"
16-Nov-15,"23,807.94","23,807.94","23,691.85","23,746.18",-93.6,"131,314,976"
13-Nov-15,"23,862.61","23,893.78","23,803.60","23,839.78",-13.91,"181,483,856"
12-Nov-15,"23,736.25","23,918.44","23,736.25","23,853.69",135.4,"167,590,400"
11-Nov-15,"23,724.96","23,785.70","23,594.80","23,718.29",-25.7,"152,290,624"
10-Nov-15,"23,978.32","23,979.03","23,728.95","23,743.99",-224.48,"205,273,984"
9-Nov-15,"24,053.30","24,068.41","23,957.54","23,968.47",-76.28,"219,697,744"
6-Nov-15,"24,082.40","24,133.92","24,038.00","24,044.75",-22.59,"302,886,400"
5-Nov-15,"24,091.44","24,118.77","24,043.67","24,067.34",-16.27,"200,149,968"
4-Nov-15,"23,936.58","24,108.50","23,936.58","24,083.61",151.66,"184,796,400"
3-Nov-15,"23,879.79","23,946.67","23,876.27","23,931.95",-70.76,"123,980,600"
2-Nov-15,"23,967.40","24,024.17","23,856.54","23,861.19",-84.28,"122,521,800"
30-Oct-15,"23,994.66","24,017.20","23,902.39","23,945.47",-11.31,"196,233,472"
29-Oct-15,"23,853.32","23,970.10","23,853.32","23,956.78",197.13,"192,390,992"
28-Oct-15,"23,691.60","23,818.07","23,691.60","23,759.65",69.27,"163,809,616"
27-Oct-15,"23,725.44","23,733.97","23,631.31","23,690.38",-28.17,"126,756,784"
26-Oct-15,"23,773.13","23,840.55","23,714.86","23,718.55",-50.69,"146,725,040"
22-Oct-15,"23,781.52","23,856.87","23,744.16","23,769.24",2.41,"202,243,184"
21-Oct-15,"23,777.13","23,835.09","23,720.63","23,766.83",8.75,"139,145,072"
20-Oct-15,"23,811.84","23,844.14","23,751.35","23,758.08",-49.67,"170,272,992"
19-Oct-15,"23,816.01","23,877.03","23,806.12","23,807.75",2.64,"135,239,376"
16-Oct-15,"23,777.49","23,834.05","23,679.73","23,805.11",44.9,"132,078,712"
15-Oct-15,"23,822.27","23,894.03","23,749.76","23,760.21",-38.71,"145,161,232"
14-Oct-15,"23,807.39","23,897.58","23,769.52","23,798.92",-6.84,"192,667,232"
13-Oct-15,"23,816.96","23,920.56","23,765.96","23,805.76",-84.51,"239,439,904"
12-Oct-15,"23,680.84","23,930.23","23,680.84","23,890.27",216.5,"195,913,888"
9-Oct-15,"23,496.38","23,730.70","23,496.38","23,673.77",268.16,"248,919,280"
8-Oct-15,"23,348.48","23,412.48","23,270.93","23,405.61",54.91,"179,222,576"
7-Oct-15,"23,338.88","23,377.05","23,266.37","23,350.70",128.15,"132,477,392"
6-Oct-15,"23,007.69","23,257.69","23,007.69","23,222.55",278.35,"148,527,968"
5-Oct-15,"23,085.93","23,132.64","22,919.00","22,944.20",-126.58,"166,367,632"
2-Oct-15,"23,003.86","23,132.05","22,955.94","23,070.78",87.86,"210,887,632"
1-Oct-15,"22,708.65","23,008.31","22,708.65","22,982.92",274.22,"180,410,512"
30-Sep-15,"22,652.47","22,798.96","22,497.66","22,708.70",97.48,"209,502,544"
29-Sep-15,"22,877.59","22,877.59","22,472.41","22,611.22",-291.28,"178,739,936"
28-Sep-15,"23,006.62","23,063.14","22,893.05","22,902.50",-72.75,"110,867,168"
23-Sep-15,"22,982.99","22,998.32","22,907.73","22,975.25",-9.27,"130,228,040"
22-Sep-15,"22,963.49","23,156.17","22,954.27","22,984.52",34.24,"137,060,512"
21-Sep-15,"22,971.66","22,971.66","22,802.41","22,950.28",-31.11,"105,414,088"
18-Sep-15,"23,256.46","23,276.77","22,945.73","22,981.39",-240.67,"123,552,888"
17-Sep-15,"23,447.01","23,591.97","23,211.66","23,222.06",-128.37,"182,831,328"
16-Sep-15,"23,224.89","23,377.59","23,224.89","23,350.43",126.56,"104,043,448"
15-Sep-15,"23,338.83","23,353.93","23,177.39","23,223.87",-116.53,"132,151,000"
14-Sep-15,"23,567.46","23,657.66","23,302.65","23,340.40",-221.22,"133,618,784"
11-Sep-15,"23,617.99","23,770.96","23,541.53","23,561.62",-51.03,"151,719,552"
10-Sep-15,"23,655.69","23,660.49","23,444.90","23,612.65",-41.9,"170,243,664"
9-Sep-15,"23,546.68","23,685.96","23,486.50","23,654.55",220.41,"195,245,024"
8-Sep-15,"23,080.98","23,471.20","22,912.65","23,434.14",329.12,"291,911,872"
7-Sep-15,"23,731.23","23,731.23","22,990.91","23,105.02",-631.75,"218,485,680"
4-Sep-15,"24,049.62","24,134.95","23,513.80","23,736.77",-295.22,"231,011,584"
3-Sep-15,"24,096.84","24,213.44","24,013.12","24,031.99",-5.76,"260,294,544"
2-Sep-15,"24,069.10","24,155.43","23,959.17","24,037.75",-148.86,"248,895,424"
1-Sep-15,"24,339.58","24,510.00","24,141.75","24,186.61",-159,"353,537,824"
31-Aug-15,"24,193.57","24,391.36","24,064.86","24,345.61",245.61,"353,050,720"
28-Aug-15,"23,776.58","24,120.39","23,776.58","24,100.00",353.73,"282,651,136"
27-Aug-15,"23,459.46","23,768.58","23,459.46","23,746.27",297.89,"223,249,584"
26-Aug-15,"23,634.25","23,727.70","23,356.50","23,448.38",-125.25,"278,693,024"
25-Aug-15,"23,200.57","23,601.66","23,010.42","23,573.63",345.35,"395,400,576"
24-Aug-15,"23,929.34","23,929.34","23,210.59","23,228.28",-900.34,"322,553,728"
21-Aug-15,"24,532.70","24,571.38","23,964.89","24,128.62",-410.85,"314,498,336"
20-Aug-15,"24,754.68","24,758.51","24,510.58","24,539.47",-221.65,"281,711,232"
19-Aug-15,"24,860.48","24,948.50","24,756.29","24,761.12",-56.57,"210,591,840"
18-Aug-15,"24,859.74","24,954.31","24,752.22","24,817.69",-36.09,"277,832,960"
17-Aug-15,"25,089.81","25,140.45","24,849.54","24,853.78",-228.25,"347,845,344"
13-Aug-15,"25,052.71","25,146.43","25,052.70","25,082.03",38.85,"380,072,128"
12-Aug-15,"25,242.92","25,307.13","25,028.78","25,043.18",-188.16,"359,960,608"
11-Aug-15,"25,154.94","25,289.75","25,154.94","25,231.34",89.48,"328,299,904"
10-Aug-15,"25,248.94","25,339.97","25,113.02","25,141.86",-94.11,"264,648,752"
7-Aug-15,"25,197.00","25,269.70","25,172.21","25,235.97",51.81,"291,146,368"
6-Aug-15,"25,078.27","25,319.33","25,078.27","25,184.16",118.92,"337,828,576"
5-Aug-15,"24,944.25","25,107.10","24,932.41","25,065.24",160.85,"336,736,000"
4-Aug-15,"24,935.51","24,985.64","24,773.53","24,904.39",-26.51,"310,670,432"
3-Aug-15,"24,886.39","24,936.19","24,845.53","24,930.90",63.85,"200,578,384"
31-Jul-15,"24,859.93","24,923.60","24,786.40","24,867.05",15.74,"299,370,336"
30-Jul-15,"24,826.78","25,054.19","24,704.23","24,851.31",27.38,"428,153,632"
29-Jul-15,"24,610.64","24,916.25","24,610.64","24,823.93",225.7,"352,729,408"
28-Jul-15,"24,511.27","24,709.09","24,475.09","24,598.23",80.08,"362,680,352"
27-Jul-15,"24,959.22","24,996.50","24,496.50","24,518.15",-439.48,"570,682,304"
24-Jul-15,"24,969.28","25,024.76","24,895.28","24,957.63",-5.15,"783,331,584"
23-Jul-15,"25,038.86","25,091.21","24,914.80","24,962.78",-70.79,"575,612,224"
22-Jul-15,"24,900.89","25,050.51","24,900.89","25,033.57",143.94,"621,473,216"
16-Jul-15,"24,761.33","24,976.58","24,761.33","24,889.63",128.06,"602,382,912"
15-Jul-15,"24,609.40","24,777.37","24,609.40","24,761.57",150.66,"551,538,496"
14-Jul-15,"24,723.32","24,831.37","24,563.88","24,610.91",-102.98,"417,399,936"
13-Jul-15,"24,525.18","24,742.54","24,460.41","24,713.89",189.1,"345,542,624"
10-Jul-15,"24,533.76","24,673.83","24,506.03","24,524.79",-8.63,"316,017,408"
9-Jul-15,"24,614.89","24,656.95","24,501.34","24,533.42",-78.6,"364,113,632"
8-Jul-15,"24,725.99","24,765.53","24,560.63","24,612.02",-104.79,"405,792,544"
7-Jul-15,"24,688.14","24,769.22","24,635.87","24,716.81",47.66,"442,025,248"
6-Jul-15,"24,640.43","24,683.66","24,528.64","24,669.15",44.56,"362,822,656"
3-Jul-15,"24,525.60","24,705.27","24,525.60","24,624.59",111.81,"355,892,736"
2-Jul-15,"24,301.54","24,546.42","24,301.54","24,512.78",216,"405,858,784"
1-Jul-15,"24,058.94","24,310.99","24,058.94","24,296.78",260.06,"376,300,608"
30-Jun-15,"23,829.97","24,078.47","23,829.97","24,036.72",209.87,"347,150,368"
29-Jun-15,"23,723.36","23,861.26","23,635.24","23,826.85",114.63,"293,698,272"
26-Jun-15,"23,911.62","23,930.57","23,691.46","23,712.22",-199.03,"400,887,808"
25-Jun-15,"24,074.15","24,101.78","23,882.75","23,911.25",-159.98,"549,220,544"
24-Jun-15,"24,016.33","24,127.85","23,998.46","24,071.23",112.73,"391,857,504"
23-Jun-15,"24,046.39","24,083.07","23,958.50","23,958.50",-84.92,"258,349,312"
22-Jun-15,"24,223.64","24,224.67","23,926.19","24,043.42",-171.67,"187,749,952"
19-Jun-15,"24,311.89","24,332.80","24,186.50","24,215.09",-94.44,"207,008,480"
18-Jun-15,"24,165.19","24,337.61","24,165.19","24,309.53",146.37,"450,101,856"
17-Jun-15,"24,168.75","24,233.14","24,119.45","24,163.16",-3.7,"540,401,600"
16-Jun-15,"24,249.45","24,273.60","24,149.10","24,166.86",-83.02,"525,048,288"
15-Jun-15,"24,244.28","24,371.67","24,218.79","24,249.88",19.83,"568,075,328"
12-Jun-15,"24,188.97","24,275.63","24,159.80","24,230.05",46.09,"431,942,784"
11-Jun-15,"23,988.09","24,262.20","23,988.09","24,183.96",203.32,"381,257,568"
10-Jun-15,"23,946.88","24,071.93","23,859.58","23,980.64",82.9,"332,511,424"
9-Jun-15,"23,906.07","24,035.03","23,860.19","23,897.74",39.72,"403,610,848"
8-Jun-15,"23,682.16","23,909.83","23,225.47","23,858.02",109.27,"449,977,568"
5-Jun-15,"23,805.13","23,827.80","23,715.14","23,748.75",-58.16,"333,656,896"
4-Jun-15,"23,649.87","23,837.80","23,649.87","23,806.91",167.07,"362,210,240"
3-Jun-15,"23,720.73","23,817.65","23,627.00","23,639.84",-57.21,"304,240,544"
2-Jun-15,"23,516.28","23,781.26","23,516.28","23,697.05",213.86,"316,682,688"
1-Jun-15,"23,292.89","23,491.60","23,292.02","23,483.19",227.85,"261,155,456"
29-May-15,"23,074.26","23,281.76","23,074.26","23,255.34",181.74,"304,388,096"
28-May-15,"23,121.83","23,121.83","22,992.71","23,073.60",-44.12,"148,710,736"
27-May-15,"22,995.21","23,144.26","22,979.71","23,117.72",193.58,"200,102,592"
26-May-15,"23,004.50","23,044.55","22,849.33","22,924.14",-67.87,"98,527,472"
25-May-15,"22,969.17","23,073.94","22,873.45","22,992.01",52.25,"179,134,720"
22-May-15,"23,005.55","23,083.03","22,896.11","22,939.76",-56.1,"75,468,320"
21-May-15,"23,009.65","23,059.94","22,939.30","22,995.86",-5.2,"80,340,832"
20-May-15,"23,067.87","23,067.87","22,977.64","23,001.06",-66.62,"135,621,344"
19-May-15,"23,159.02","23,265.67","23,040.44","23,067.68",-84.07,"136,282,432"
18-May-15,"23,271.37","23,298.91","23,144.41","23,151.75",-110.9,"117,538,470"
15-May-15,"23,336.70","23,350.61","23,219.96","23,262.65",-73.11,"174,914,544"
14-May-15,"23,266.91","23,396.40","23,259.20","23,335.76",87.71,"213,398,368"
13-May-15,"23,308.47","23,416.28","23,219.38","23,248.05",-21.87,"154,626,752"
12-May-15,"22,938.76","23,305.71","22,856.24","23,269.92",324.31,"176,999,216"
11-May-15,"23,540.52","23,566.89","22,860.91","22,945.61",-595.94,"235,315,024"
8-May-15,"23,658.92","23,658.92","23,520.20","23,541.55",-163.75,"182,883,056"
7-May-15,"23,703.22","23,762.89","23,575.05","23,705.30",5.86,"159,840,672"
6-May-15,"23,475.87","23,740.71","23,475.87","23,699.44",302.98,"214,624,384"
5-May-15,"23,547.17","23,550.77","23,304.80","23,396.46",-144.22,"172,649,184"
4-May-15,"23,639.54","23,803.74","23,469.93","23,540.68",-48.22,"206,084,032"
30-Apr-15,"23,474.86","23,601.53","23,472.43","23,588.90",130.53,"190,262,544"
29-Apr-15,"23,486.74","23,552.60","23,414.94","23,458.37",-28.37,"228,044,576"
28-Apr-15,"23,610.27","23,695.00","23,467.32","23,486.74",-120.84,"330,299,840"
27-Apr-15,"23,626.67","23,714.93","23,590.10","23,607.58",2.01,"263,461,040"
24-Apr-15,"23,428.08","23,632.95","23,428.08","23,605.57",180.73,"307,449,760"
23-Apr-15,"23,472.49","23,591.94","23,379.45","23,424.84",-28.37,"348,016,864"
22-Apr-15,"23,228.68","23,527.41","23,227.89","23,453.21",238.3,"353,744,544"
21-Apr-15,"23,370.95","23,397.23","23,086.52","23,214.91",-156.35,"251,540,352"
20-Apr-15,"23,350.20","23,567.55","23,334.47","23,371.26",37.49,"382,524,416"
17-Apr-15,"23,067.37","23,384.14","23,019.79","23,333.77",275.37,"400,170,368"
16-Apr-15,"22,821.98","23,075.42","22,821.98","23,058.40",243.65,"372,725,088"
15-Apr-15,"22,821.27","22,912.37","22,744.55","22,814.75",87.54,"225,825,830"
14-Apr-15,"22,807.49","22,843.30","22,685.50","22,727.21",-79.51,"217,748,384"
13-Apr-15,"22,895.59","22,928.80","22,775.56","22,806.72",-86.49,"263,553,616"
10-Apr-15,"22,723.23","22,992.56","22,723.23","22,893.21",178.06,"253,655,648"
9-Apr-15,"22,551.02","22,730.43","22,459.89","22,715.15",153.28,"200,845,776"
8-Apr-15,"22,450.82","22,678.25","22,450.82","22,561.87",161.72,"256,246,912"
7-Apr-15,"22,502.27","22,565.46","22,358.53","22,400.15",-98.36,"249,669,584"
6-Apr-15,"22,284.04","22,515.69","22,220.44","22,498.51",228.48,"241,444,848"
3-Apr-15,"22,175.09","22,288.04","22,129.41","22,270.03",102.79,"285,062,592"
2-Apr-15,"21,896.41","22,193.54","21,896.41","22,167.24",307.97,"201,986,816"
1-Apr-15,"21,730.19","22,084.65","21,574.29","21,859.27",156.19,"245,893,248"
31-Mar-15,"20,887.78","21,721.86","20,880.59","21,703.08",808.96,"260,781,824"
30-Mar-15,"21,515.75","21,515.75","20,717.38","20,894.12",-655.97,"275,372,736"
27-Mar-15,"22,019.10","22,064.40","21,461.33","21,550.09",-428.36,"213,027,536"
26-Mar-15,"22,299.08","22,425.38","21,714.77","21,978.45",-257.72,"258,324,496"
25-Mar-15,"22,391.86","22,428.47","22,217.00","22,236.17",-149.24,"99,206,224"
24-Mar-15,"22,736.01","22,805.25","22,334.12","22,385.41",-272.99,"128,303,880"
20-Mar-15,"22,462.13","22,771.48","22,462.13","22,658.40",208.21,"141,897,280"
19-Mar-15,"22,464.05","22,558.75","22,375.56","22,450.19",-16.05,"107,539,120"
18-Mar-15,"22,992.17","23,017.69","22,370.58","22,466.24",-522.28,"208,094,736"
17-Mar-15,"23,093.58","23,136.66","22,879.83","22,988.52",-100.6,"128,650,496"
16-Mar-15,"23,430.91","23,447.91","23,063.76","23,089.12",-328.93,"120,067,400"
13-Mar-15,"23,221.34","23,441.30","23,221.34","23,418.05",216.02,"157,424,336"
12-Mar-15,"23,192.86","23,297.39","23,136.03","23,202.03",11.04,"145,562,544"
11-Mar-15,"23,176.39","23,241.88","23,026.34","23,190.99",-51.93,"172,417,472"
10-Mar-15,"23,487.81","23,487.81","23,231.27","23,242.92",-232.79,"132,469,728"
9-Mar-15,"23,720.14","23,746.65","23,443.72","23,475.71",-238.78,"99,934,544"
6-Mar-15,"23,835.89","23,893.82","23,695.22","23,714.49",-110.64,"134,739,456"
5-Mar-15,"23,763.74","23,847.92","23,762.53","23,825.13",69.89,"176,520,288"
4-Mar-15,"23,800.32","23,930.45","23,707.97","23,755.24",1.26,"180,279,104"
3-Mar-15,"23,828.27","23,891.63","23,521.79","23,753.98",-73.98,"212,136,448"
2-Mar-15,"24,157.73","24,179.90","23,789.73","23,827.96",-303.65,"159,641,568"
27-Feb-15,"24,187.35","24,227.15","24,100.92","24,131.61",-23.91,"208,136,576"
26-Feb-15,"24,128.89","24,231.14","24,089.18","24,155.52",25.8,"169,615,488"
25-Feb-15,"24,171.27","24,237.26","24,116.74","24,129.72",-39.58,"140,925,520"
24-Feb-15,"24,269.04","24,312.40","24,157.06","24,169.30",-98.38,"166,949,392"
23-Feb-15,"24,412.30","24,432.00","24,246.37","24,267.68",-129.9,"172,017,072"
20-Feb-15,"24,397.87","24,461.62","24,335.95","24,397.58",44.01,"261,271,136"
19-Feb-15,"24,286.42","24,390.04","24,231.17","24,353.57",79.37,"240,194,736"
18-Feb-15,"24,359.59","24,415.12","24,197.36","24,274.20",-73.66,"164,269,504"
17-Feb-15,"24,458.94","24,557.47","24,305.07","24,347.86",-82.85,"217,132,176"
16-Feb-15,"24,506.26","24,580.88","24,361.58","24,430.71",-75.47,"177,063,984"
13-Feb-15,"24,426.09","24,610.51","24,426.09","24,506.18",116.9,"249,689,696"
12-Feb-15,"24,694.53","24,724.74","24,206.05","24,389.00",-309,"324,102,752"
11-Feb-15,"24,803.28","24,887.43","24,662.93","24,699.00",-104,"258,402,704"
10-Feb-15,"24,864.00","24,960.48","24,626.28","24,802.00",-40,"265,017,936"
9-Feb-15,"24,909.87","24,988.51","24,827.51","24,842.00",-45,"262,745,728"
6-Feb-15,"24,956.38","25,001.79","24,872.60","24,887.00",-37,"257,433,776"
4-Feb-15,"25,125.92","25,189.13","24,868.29","24,924.00",-107,"382,561,984"
3-Feb-15,"24,898.48","25,057.28","24,898.48","25,031.00",150,"344,279,040"
2-Feb-15,"24,747.40","24,951.10","24,747.40","24,881.00",151,"327,604,128"
30-Jan-15,"24,706.15","24,777.64","24,639.34","24,730.26",41.34,"348,782,816"
29-Jan-15,"24,729.53","24,789.84","24,657.22","24,688.92",-36.39,"206,588,128"
28-Jan-15,"24,869.71","24,917.03","24,694.51","24,725.31",-135.65,"234,729,808"
27-Jan-15,"24,835.30","24,930.33","24,763.58","24,860.96",72.4,"340,272,256"
26-Jan-15,"24,559.91","24,902.21","24,559.91","24,788.56",243.69,"362,089,440"
23-Jan-15,"24,598.17","24,645.40","24,507.04","24,544.87",-52.28,"227,289,088"
22-Jan-15,"24,727.31","24,792.10","24,579.39","24,597.15",-117.99,"307,779,360"
21-Jan-15,"24,631.64","24,766.56","24,631.64","24,715.14",91.66,"355,433,152"
20-Jan-15,"24,588.49","24,676.69","24,488.86","24,623.48",51.48,"315,662,272"
19-Jan-15,"24,450.09","24,675.68","24,450.09","24,572.00",125.13,"305,557,824"
16-Jan-15,"24,509.45","24,600.50","24,408.47","24,446.87",-58.47,"344,750,496"
15-Jan-15,"24,448.12","24,587.61","24,448.12","24,505.34",138.96,"399,606,912"
14-Jan-15,"24,273.39","24,381.20","24,273.39","24,366.38",114.78,"383,560,768"
13-Jan-15,"24,338.05","24,338.05","24,144.59","24,251.60",-82.04,"279,005,408"
12-Jan-15,"24,317.79","24,387.01","24,285.64","24,333.64",35.41,"250,550,800"
9-Jan-15,"24,109.37","24,376.57","24,109.37","24,298.23",218.95,"355,081,472"
8-Jan-15,"23,907.87","24,097.91","23,907.87","24,079.28",204.65,"273,098,336"
7-Jan-15,"23,773.37","23,950.97","23,743.95","23,874.63",110.81,"264,420,512"
6-Jan-15,"23,772.28","23,930.13","23,697.72","23,763.82",-46.85,"255,431,760"
5-Jan-15,"23,763.18","23,865.43","23,710.07","23,810.67",56.93,"329,578,496"
2-Jan-15,"23,612.20","23,815.16","23,593.03","23,753.74",170.24,"322,978,176"
1-Jan-15,"23,412.00","23,598.38","23,402.65","23,583.50",185.59,"230,135,456"
